t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
1.0710000000000002,26.411761483994887,24.0507168064,-1.5246652235294116,-0.7598244657032361,71.42,45.008238516005115,46.0760752096,-1.0678366935948844
1.0795000000000001,26.61613742079116,24.037729818282354,-1.531083172318339,-0.7502850396906168,71.59,44.97386257920884,46.05659472742353,-1.0827321482146886
1.088,26.82040273731584,24.024688621929414,-1.537420135640138,-0.7407690616731122,71.76,44.93959726268417,46.03703293289412,-1.0974356702099541
1.0965,27.02455697572212,24.011593904870587,-1.543676312802768,-0.7312765316507225,71.93,44.905443024277886,46.017390857305884,-1.1119478330279975
1.105,27.228599684,23.998446352941176,-1.5498519031141869,-0.721807449623448,72.1,44.87140031599999,45.997669529411766,-1.1262692134117742
1.1135000000000002,27.43253041596188,23.985246650282352,-1.5559471058823526,-0.7123618155912884,72.27000000000001,44.83746958403813,45.97786997542353,-1.1404003913853984
1.122,27.63634873122816,23.971995479341178,-1.5619621204152245,-0.7029396295542439,72.44,44.80365126877184,45.95799321901177,-1.1543419502399317
1.1305,27.84005419521284,23.958693520870586,-1.567897146020761,-0.6935408915123142,72.61,44.769945804787156,45.93804028130588,-1.168094476518725
1.139,28.04364637910912,23.945341453929412,-1.5737523820069201,-0.6841656014654997,72.78,44.73635362089088,45.91801218089412,-1.1816585600032354
1.1475000000000002,28.247124859875004,23.931939955882353,-1.5795280276816606,-0.6748137594138001,72.95,44.702875140125,45.89790993382353,-1.1950347936985253
1.1560000000000001,28.45048922021888,23.9184897024,-1.5852242823529408,-0.6654853653572155,73.12,44.66951077978112,45.8777345536,-1.2082237738188795
1.1645,28.653739048585162,23.904991367458823,-1.5908413453287193,-0.656180419295746,73.29,44.63626095141484,45.85748705118824,-1.2212260997733964
1.173,28.85687393913984,23.891445623341177,-1.5963794159169549,-0.6468989212293914,73.46000000000001,44.60312606086016,45.83716843501176,-1.2340423741515991
1.1815,29.059893491756124,23.877853140635295,-1.6018386934256053,-0.6376408711581518,73.63,44.57010650824387,45.81677971095294,-1.2466732027090757
1.1900000000000002,29.262797312000004,23.864214588235292,-1.6072193771626295,-0.6284062690820272,73.80000000000001,44.53720268800001,45.79632188235294,-1.2591191943529338
1.1985000000000001,29.465585011115884,23.850530633341176,-1.612521666435986,-0.6191951150010176,73.97,44.504414988884115,45.77579595001176,-1.2713809611276474
1.207,29.668256206012163,23.836801941458823,-1.6177457605536332,-0.6100074089151231,74.14,44.47174379398784,45.75520291218824,-1.2834591182003976
1.2155,29.87081051924684,23.823029176400002,-1.622891858823529,-0.6008431508243436,74.31,44.43918948075316,45.734543764600005,-1.295354283846848
1.2240000000000002,30.073247579013124,23.809213000282355,-1.6279601605536331,-0.591702340728679,74.48,44.40675242098688,45.71381950042353,-1.3070670794366563
1.2325000000000002,30.275567019125003,23.79535407352941,-1.6329508650519031,-0.5825849786281294,74.65,44.374432980875,45.693031110294115,-1.3185981294191151
1.241,30.477768479002886,23.781453054870585,-1.6378641716262974,-0.5734910645226947,74.82,44.3422315209971,45.67217958230588,-1.3299480613087766
1.2495,30.679851603659166,23.767510601341176,-1.642700279584775,-0.5644205984123752,74.99000000000001,44.31014839634084,45.651265902011765,-1.3411175056709226
1.258,30.881816043683838,23.753527368282356,-1.6474593882352937,-0.5553735802971712,75.16,44.278183956316155,45.63029105242353,-1.3521070961073747
1.2665000000000002,31.083661455230125,23.739504009341175,-1.652141696885813,-0.5463500101770812,75.33000000000001,44.246338544769884,45.60925601401176,-1.3629174692418786
1.2750000000000001,31.285387500000006,23.725441176470586,-1.6567474048442905,-0.5373498880521067,75.5,44.214612499999994,45.58816176470588,-1.3735492647058862
1.2835,31.486993845229883,23.71133951992941,-1.661276711418685,-0.528373213922247,75.67,44.18300615477012,45.567009279894116,-1.3840031251239964
1.292,31.688480163676157,23.697199688282353,-1.6657298159169547,-0.5194199877875026,75.84,44.15151983632384,45.54579953242353,-1.3942796960996873
1.3005,31.88984613360084,23.6830223284,-1.6701069176470587,-0.5104902096478733,76.00999999999999,44.12015386639915,45.5245334926,-1.4043796262008499
1.3090000000000002,32.091091438757125,23.668808085458824,-1.6744082159169547,-0.5015838795033583,76.18,44.08890856124288,45.50321212818824,-1.4143035669453567
1.3175000000000001,32.292215768375,23.65455760294118,-1.678633910034602,-0.4927009973539588,76.35,44.05778423162499,45.481836404411766,-1.424052172786773
1.326,32.49321881714688,23.64027152263529,-1.6827841993079582,-0.4838415631996745,76.52000000000001,44.02678118285313,45.46040728395294,-1.4336261010998115
